mask,closed_border,social_restrictions,space_closures,state_of_emergency,testing_screening,mask_prior,closed_border_prior,social_restrictions_prior,space_closures_prior,state_of_emergency_prior,testing_screening_prior,New_cases,New_deaths
0,0,0,1,0,1,1,0,0,1,0,1,0.43976242230847606,1.2657696042000803
1,1,1,0,0,1,1,0,1,0,0,1,1.542172172177501,-2.14856616737293
0,0,0,0,0,0,1,0,0,1,0,0,-1.5209684647887016,-0.2722703077038618
1,0,0,0,0,0,0,0,0,0,0,1,0.31267158775659437,-0.469257757931672
1,0,0,1,1,1,0,0,1,1,0,0,0.27753108681080496,-0.8976878035138266
0,0,0,0,0,1,1,0,1,1,0,1,-1.5996702552871018,0.46659084534543827
0,0,0,0,1,1,1,0,0,1,0,0,-1.1926538422257005,0.15035431840426705
0,1,0,0,0,0,1,0,1,1,0,1,-0.24554380533029857,-0.39205271485805504
0,0,1,0,0,1,0,0,1,1,0,1,-1.1656619466121514,-0.9743729912632526
0,0,0,0,1,1,1,0,1,0,0,0,-1.48297631513679,1.3574174607381555
0,0,0,1,1,1,1,0,1,1,0,1,0.04078150621528707,1.153433501761806
0,0,0,1,0,1,0,0,0,1,0,0,-1.1154312793080272,0.15308933805964897
0,0,0,0,0,1,1,0,0,1,0,1,1.3618579716501806,1.13749489336227
0,1,0,0,0,0,1,0,0,1,0,0,-0.16590498690478286,-0.10503076255306545
0,0,0,0,1,0,1,0,1,1,0,0,1.7559090011507414,0.4380677999037784
0,0,0,1,1,1,1,0,0,1,0,0,-1.2320753059048393,-0.4289401417123337
0,0,0,0,1,1,1,0,1,1,0,1,-1.8737352356400991,0.7716046675535381
0,0,0,0,0,0,1,0,1,1,0,1,-0.19614065617837503,-1.3239846686473753
0,0,0,1,0,1,1,0,0,1,0,0,-0.024428426186083905,-0.5175509944898127
0,0,0,0,0,0,1,0,0,1,0,1,-0.35195203166530603,0.7065220877282654
0,0,0,0,0,1,1,0,1,1,0,1,0.4715419887485838,0.4331056919284618
0,0,0,1,0,1,1,0,0,0,0,0,-0.41998989451392305,0.25145755346250614
0,0,0,0,0,0,1,0,0,1,0,0,1.1402855274028691,-0.4200192250965915
0,0,0,0,0,0,1,0,0,0,0,0,-0.40079343914516774,-1.7636996995078964
0,1,0,0,0,1,0,0,0,1,0,1,0.45128620845238043,1.0882499781112231
0,0,0,1,1,0,1,0,1,0,0,0,-0.828791292685798,0.4953835600068848
0,0,0,0,0,1,1,0,0,0,0,1,0.2716114149426102,0.728889428441703
1,0,0,0,1,0,1,0,0,0,0,1,-0.1000239271965891,-0.7635635707332279
0,0,0,1,0,1,0,0,0,1,0,0,0.17413039491235985,0.3504917546345334
0,0,0,0,1,1,1,0,1,1,0,0,-1.3647106489356553,1.7678666142728914
0,1,0,1,0,1,1,0,1,0,0,1,0.6248921252510191,0.8763168347476225
0,0,0,0,0,0,1,0,1,1,0,1,-0.6411627677495069,0.036673776278597324
0,0,0,0,1,1,1,0,1,1,0,0,-0.2885504753277082,-0.46138108487188606
0,1,0,0,0,1,1,0,1,0,0,1,-0.7097976182996062,0.5518298067216462
0,0,0,1,0,1,1,0,0,1,0,1,-1.1241426489519688,-1.1966107771297243
0,1,0,0,1,1,1,0,1,1,0,0,0.012501576190396265,0.3808229694458317
0,1,0,0,0,1,0,0,1,0,0,1,-2.7478348194594195,0.20313788354049903
0,0,0,0,0,1,1,0,1,1,0,0,-0.5466435429408275,-0.17569593132893252
0,0,0,1,0,1,1,0,1,1,0,1,1.106984134027055,-1.035480875901017
0,0,0,0,1,0,1,0,1,1,0,1,1.1165134011927613,-0.3584808423874533
0,0,0,0,0,1,1,0,0,1,0,0,0.6412952475245663,1.9091088545754156
1,0,0,0,0,1,0,0,1,1,0,0,-0.08724686128014009,-0.0877022696093596
0,1,0,0,1,0,1,0,0,1,0,1,-0.8686138755052477,-1.0723713740328509
0,0,0,0,0,1,1,0,1,1,0,0,1.2333944077504349,1.9154817607573158
0,0,0,0,0,1,1,0,0,1,0,0,-0.5238190079467092,0.29303197302310596
0,0,0,0,0,1,0,0,0,1,0,0,-0.1597838146782612,-1.2678125834240985
1,0,0,0,0,0,1,0,1,1,0,0,-0.4190644695238789,1.2726689791908508
0,1,1,0,1,1,1,0,1,1,0,0,-0.797199541807452,0.3213187875755797
0,0,1,0,0,0,1,0,0,0,0,0,-1.5020419390906163,1.3892536911676268
0,1,0,0,0,0,1,0,0,1,0,1,-0.4177291353322037,-1.04752381689908
0,0,0,0,0,1,1,0,0,1,0,1,0.08439285527975153,-2.0432843371719818
0,0,0,0,0,1,1,0,0,1,0,1,0.5592102010751046,-0.23891089268305418
0,0,0,1,0,0,1,0,0,1,0,0,-0.6858082029185478,0.1369054811602567
0,1,0,0,0,1,0,0,1,1,0,1,0.657017970531775,0.6065386593097953
0,0,0,0,1,0,1,0,1,1,0,0,-2.2202213568080658,0.39813402492026706
0,0,0,0,0,1,1,0,1,1,0,0,-0.26005699623146555,-0.10777961496462156
0,0,0,1,0,1,1,0,1,1,0,0,-0.89450700393823,-2.7847493246742747
0,0,0,0,0,1,0,0,0,1,0,0,0.08564201969264075,0.6730106523709838
0,0,0,0,0,1,0,0,0,1,0,0,-1.2589724114881649,0.23015267603766992
0,0,0,1,0,1,0,0,1,1,0,0,-0.222459636429025,0.5813792293082528
0,1,0,0,0,0,1,0,0,1,0,0,-0.05230813613366694,0.15229987722028226
0,0,0,0,0,1,1,0,0,0,0,1,1.6141265740092565,-0.5040049845246551
0,0,0,0,1,0,1,0,1,1,0,0,2.1636050512572864,-0.42852412469128154
0,0,0,0,1,1,0,0,1,1,0,1,0.5013766042335909,-0.4842355190760873
0,0,0,1,1,0,1,0,1,1,0,1,1.931637389988151,-3.372992115071328
0,0,0,0,0,1,1,0,0,0,0,0,2.0810343083285656,2.307116703495104
0,0,0,0,0,1,1,0,1,1,0,0,0.2231557051198286,1.1282631944542751
0,0,0,0,0,1,1,0,1,1,0,0,0.4377604088074889,-1.3463921247384558
0,0,1,1,0,0,0,0,0,1,0,1,-2.1107225242377514,-0.5095610170980773
0,0,0,0,0,0,1,0,1,1,0,0,0.23067217712922214,-0.08684186094845531
0,0,0,0,0,1,1,0,0,1,0,0,0.6060469675689638,0.21948550050317248
1,1,0,1,0,1,1,0,1,1,0,1,1.4149436728091842,0.573124768429098
0,0,0,0,0,0,0,0,1,1,0,1,-0.038717373494973235,1.7749172208234438
0,0,0,0,0,0,1,0,1,1,0,0,-0.3819669207759974,-2.4721919088078685
0,0,0,0,0,1,1,0,0,0,0,1,-0.8791331861261736,-0.9338547502106929
0,1,0,1,0,1,0,0,0,0,0,0,-0.9782572333134821,1.707305116541046
1,1,0,0,0,0,0,0,0,1,0,0,-0.8274183884658516,1.3135147694853186
0,0,0,0,0,1,1,0,0,1,0,0,1.0401506404868306,0.9574307363738594
1,1,0,0,0,1,1,0,1,0,0,1,0.5009854073364339,0.33582555974841727
0,0,1,0,0,0,1,0,1,1,0,1,-0.5898879744662356,-1.695782869945883
0,0,0,0,0,1,1,0,1,0,0,1,-1.0142007234024097,-0.21716881133411522
1,0,0,0,0,0,0,0,1,0,0,0,0.011161135232713185,0.2932194276363174
0,0,1,0,1,1,1,0,1,1,0,1,-0.27063248558340225,-0.4699663603757579
0,0,0,0,0,1,1,0,0,1,0,1,-0.3246564777849872,0.8888251290086757
0,0,0,0,0,1,1,0,1,0,0,1,0.5494231620955562,-0.5076198447812309
0,0,0,0,0,1,1,0,1,0,0,1,-0.5176749799025748,-1.0103641704253608
0,0,0,0,1,1,1,0,0,1,0,1,0.37852497930059553,1.3171430317879296
0,0,0,0,0,0,0,0,1,1,0,1,-1.3834599971958308,1.600446481875661
1,1,0,0,0,1,0,0,1,0,0,0,1.2374561416907166,1.1139356086921048
1,0,0,0,0,1,1,0,1,0,0,1,-0.779204679925225,1.064402946345381
0,0,0,0,1,0,0,0,0,0,0,0,0.6768442087126866,-1.6957804260208884
1,0,0,0,0,0,1,0,0,1,0,0,-0.09592372206358127,1.349036483286856
0,1,0,0,0,0,1,0,1,0,0,1,-0.9164902162319518,-0.6350184031377605
0,0,0,0,0,1,1,0,1,0,0,0,0.7035455006087754,0.552143386197232
0,0,0,0,0,0,1,0,1,1,0,0,0.8155891965526522,-1.904957428040504
0,0,0,0,0,1,1,0,1,1,0,1,-0.16405166144796285,0.7239400369334832
0,0,0,0,1,1,1,0,1,1,0,0,-0.7603811409831805,-1.420164968245314
0,0,0,0,1,1,1,0,1,1,0,1,0.053052597433454404,0.4100276261389526
0,1,0,0,1,0,1,0,1,1,0,0,0.5486726334792397,0.0725515396877003
0,0,0,0,1,0,1,0,1,0,0,0,-0.23010562285530606,0.9410028977027074
0,0,0,0,1,0,1,0,0,1,0,1,0.2713757911657303,1.5299129346170957
1,0,1,1,0,0,1,0,0,1,0,0,-1.0550957722781078,0.22507269868906607
1,0,0,0,0,0,1,0,0,1,0,0,1.3055977601866344,2.5806253432138777
0,1,0,0,0,1,0,0,1,1,0,0,0.5981283508919863,1.8878840719474796
0,1,0,0,0,1,1,0,0,0,0,0,-0.33244554954746885,0.9815652519714125
0,1,0,0,0,1,1,0,0,1,0,1,1.2832427326528886,-1.3878544099862489
0,1,0,0,1,0,1,0,1,1,0,0,0.06357996866007798,-1.0970302987890221
0,0,0,0,0,1,1,0,0,0,0,1,0.3606587775984829,0.24746884512686587
0,0,0,0,0,1,1,0,1,0,0,1,-0.011802680471612863,2.250185893733414
0,0,0,1,0,1,1,0,0,1,0,0,0.5330576489535155,1.3570858165540869
0,0,1,0,0,1,1,0,1,1,0,1,-1.277551007929482,-2.5060532947007657
0,1,0,0,1,0,1,0,1,1,0,0,1.185984674781524,-0.0425779856845463
0,0,0,0,0,0,1,0,0,1,0,1,-0.756872155964473,1.6280413002641039
0,0,0,1,1,1,1,0,0,1,0,0,-2.4531839053355373,1.5453193913853525
0,0,0,0,0,1,1,0,1,1,0,1,-0.20822274993586065,-0.7057727602838855
1,0,0,1,0,1,0,0,1,1,0,0,0.3960476942272213,0.856125422162998
0,0,0,0,0,1,0,0,1,1,0,0,-0.8599322251343133,0.20031409812378742
0,0,0,0,0,1,0,0,0,0,0,0,-0.35021675064805474,1.0162807972842474
0,0,0,0,0,1,1,0,0,1,0,1,-1.2316979386249283,-0.06630756174615228
0,0,0,0,0,1,1,0,1,0,0,1,-0.25163639976894986,-0.4496065826429381
0,1,0,0,1,1,1,0,0,1,0,0,1.2069091994240904,0.40009330906922735
0,0,1,0,0,1,1,0,0,0,0,1,0.7340746184747818,-0.2902512845229497
0,0,0,0,0,0,1,0,1,1,0,1,0.4311126354483926,-0.5512767283580613
0,0,0,0,0,1,1,0,0,1,0,1,0.8950953938564058,0.30622035483974036
0,0,0,1,1,0,1,0,1,1,0,0,1.352729332886309,-1.0300038349077563
0,0,0,0,1,0,0,0,1,1,0,1,0.07430885206128027,0.40445232446475515
0,1,0,0,0,1,1,0,0,1,0,0,-1.523650253996866,-0.3115712085451492
0,0,0,0,0,0,1,0,1,1,0,0,-0.7448051355530597,1.2856831563359945
0,0,0,0,0,1,1,0,0,1,0,1,-0.31089929413413603,-0.06821715330678114
0,0,0,0,1,0,0,0,0,0,0,0,-1.292879647097035,1.5770019005030858
0,1,0,0,1,1,1,0,1,1,0,0,0.8028630361465694,2.7364995482633807
0,0,0,0,1,1,1,0,1,1,0,1,1.462718542871086,0.5654460342177816
0,0,0,1,0,1,0,0,0,0,0,0,1.1323935309129642,0.2171988716320638
0,0,0,1,0,0,1,0,1,1,0,1,0.30333023729801945,0.669326914125217
0,1,0,0,1,1,1,0,1,0,0,1,-0.7444783447147028,-0.6766250416698548
0,1,1,0,0,0,1,0,0,0,0,1,-0.3650138157563164,-0.378288781605585
0,0,0,0,1,1,1,0,1,1,0,1,-0.8081786806014021,-1.169017317130151
0,0,0,0,0,1,1,0,0,0,0,1,2.433510764150622,-0.23311214656352033
0,0,0,0,0,0,1,0,1,1,0,0,0.9588240925384206,-0.7662276778497089
0,0,1,1,0,0,1,0,1,1,0,0,-1.20802566150741,-0.6333428248281056
0,0,0,0,0,1,1,0,1,1,0,0,-0.6570498308885261,0.9014568152877185
0,0,0,0,0,1,1,0,1,1,0,0,-0.8338042442434391,0.9547057276342366
0,1,0,0,0,1,1,0,1,1,0,0,0.172412892955541,0.8517812514475278
0,0,0,0,1,0,1,0,1,0,0,0,2.29040678384556,1.8203860623276822
1,0,1,0,1,1,1,0,1,1,0,1,-1.0159847729094398,-0.7455656637563624
0,1,1,0,0,1,0,0,1,1,0,0,0.5061397991718742,0.7908607997337285
0,0,1,0,1,0,1,0,0,1,0,1,-0.5619667274482463,-0.07459621808405768
0,0,0,1,0,1,1,0,1,1,0,0,1.2618407314926712,-0.3780399605840466
0,0,0,0,0,0,1,0,0,1,0,0,-0.48733027007361945,0.26635233934040575
0,0,0,0,0,0,1,0,0,1,0,1,-0.9537863658341594,-1.9243735162747864
0,0,0,0,0,0,1,0,1,1,0,0,0.07280481887604008,-1.1392859180462684
1,0,0,0,0,1,0,0,1,1,0,0,0.30944114016240915,-0.3938727073882029
0,1,0,0,0,0,1,0,1,1,0,0,0.03156258774817719,0.9056410620239301
0,0,1,0,1,0,1,0,0,0,0,0,1.3088486019929477,-0.44466942569063744
0,0,1,0,0,1,1,0,0,1,0,0,-1.37611173003961,-0.907296140229474
0,1,0,1,1,1,1,0,1,1,0,1,0.4864194013799177,0.6830815894387167
0,0,0,0,0,0,0,0,1,0,0,0,-1.0505676482769182,0.9535473563882177
0,0,0,0,0,1,0,0,0,0,0,0,-0.6579612563254545,-0.8387623621077785
0,0,0,0,0,1,0,0,1,1,0,1,1.1218415241367197,0.39574278865816953
0,0,0,1,0,1,1,0,1,1,0,0,-0.6776905418351666,-0.39412485644442036
0,0,0,1,0,1,1,0,0,1,0,0,0.4473275699959083,-0.6783842313279453
0,0,0,0,0,0,1,0,0,1,0,1,-0.2469680550921058,0.26453322949901165
0,1,0,0,0,1,1,0,1,0,0,1,-0.4208828841273077,2.4849749470936247
0,0,0,0,1,1,1,0,1,1,0,0,0.2951092085587429,0.7286493687460605
0,0,0,0,0,1,1,0,0,1,0,1,0.7063116753446242,0.5484232934700134
0,0,0,0,0,1,1,0,1,1,0,1,-0.015133261715898627,-0.5165560558317275
0,0,0,0,0,1,1,0,1,1,0,0,2.2703700348081144,-1.6700688209049017
1,0,0,0,1,0,1,0,0,1,0,1,0.4261394708876067,0.7279463254589499
1,0,0,0,0,0,1,0,1,1,0,0,0.42113166015213455,2.2990016962025654
0,0,0,0,1,0,1,0,1,1,0,1,0.9869243571049992,-0.4930001388971362
0,0,0,0,1,1,1,0,0,1,0,1,1.7304972649858352,-0.6357079942702794
0,0,0,0,0,1,1,0,1,1,0,0,-0.620246024799521,0.9440435035448578
0,0,0,1,1,1,1,0,1,1,0,0,-0.2084450997986144,0.8545240014420477
0,1,0,0,1,1,1,0,0,1,0,0,-0.5215967057026798,-0.04995905600139778
0,1,0,0,0,1,1,0,0,1,0,1,0.6217540026199581,0.4889163820960053
0,0,0,0,1,0,1,0,1,1,0,1,-1.1702493714742699,-2.1717536911826105
0,1,0,0,0,1,0,0,1,0,0,0,0.4602243280625104,0.2849670375716925
0,1,0,0,0,1,0,0,0,1,0,1,-0.22774793677935562,2.6374141744788147
0,0,0,0,0,1,1,0,1,1,0,0,0.42861212421666356,-0.8933977761180663
0,0,0,0,0,0,1,0,1,1,0,1,0.5163005081419364,0.9186402103918729
0,1,0,0,0,1,1,0,0,1,0,0,-0.42333662011768913,-1.1287702092452176
0,1,0,0,0,0,0,0,0,1,0,1,-0.3750354719259515,-0.04416957110102019
0,0,1,0,1,1,1,0,1,1,0,0,0.36514941581281934,-0.42047327949293617
0,0,0,0,0,0,1,0,0,1,0,1,0.74818170457709,-1.7827439047115843
0,0,0,0,0,0,1,0,1,1,0,0,-0.5225686151544351,-0.39539714635710854
0,0,0,0,1,1,1,0,1,1,0,0,0.8514179705186431,-1.7280342263373827
0,1,0,0,0,1,1,0,1,0,0,0,1.6798509368380135,-0.5906764427263881
0,0,0,1,0,0,0,0,0,1,0,1,-0.5166805051231739,-2.159881355496453
0,0,0,1,0,1,1,0,0,1,0,0,0.9878448902756009,-0.18324216258224912
0,0,0,1,0,0,1,0,0,1,0,1,0.4589861116692112,2.217892804005302
0,0,0,0,1,1,1,0,0,1,0,1,-0.8087667603002228,1.3086292355404885
1,0,0,0,0,1,1,0,0,0,0,1,-1.496979230112236,0.6335207329512965
0,0,0,0,0,1,1,0,1,0,0,1,-1.0865951720542772,1.0984165630527003
0,1,0,0,1,1,1,0,1,1,0,1,0.922990494313358,1.461405521081583
0,0,0,0,1,0,1,0,0,1,0,1,-0.5225402976120384,0.24840063456800487
0,0,0,0,0,0,1,0,1,1,0,1,-1.465393772423759,-1.2104706592260444
0,0,0,0,1,1,0,0,1,1,0,1,0.18636229095511983,0.9660718929316789
1,0,0,1,0,1,1,0,1,1,0,1,-0.577716811294361,1.5104678049813745
0,0,0,0,0,0,1,0,0,0,0,0,0.10158647212943092,-1.3886291448740467
0,0,0,1,0,0,1,0,1,1,0,1,-0.4802807441762458,-0.12329878987482745
0,0,0,0,1,1,1,0,0,1,0,1,-0.66156391550563,0.7479273734536274
0,0,0,0,0,0,1,0,0,1,0,0,-0.8660742663756346,-0.027348767828599515
0,1,0,0,0,0,1,0,1,1,0,1,-0.8146476126117268,-0.41192855516043836
0,0,0,1,0,0,0,0,1,1,0,0,0.5584897630335499,1.767752877326251
0,0,1,0,1,0,1,0,1,0,0,1,-1.4562310193261727,-0.41470223683812346
0,0,0,1,1,1,1,0,0,1,0,1,0.179495423427978,1.4796115409226498
0,0,0,0,0,0,1,0,0,1,0,1,-0.15515862003184044,-1.1270751679478306
0,0,0,0,0,1,1,0,0,1,0,1,0.4162555798900081,-1.2646713449719211
0,0,0,0,1,1,1,0,0,0,0,1,1.0491336046122326,-1.6456218237122469
0,0,0,1,1,1,1,0,0,1,0,0,-0.36845705679200214,0.19918278053123623
0,0,1,0,1,0,0,0,1,1,0,0,0.8829727649672621,0.4644688603015922
1,0,0,1,0,0,1,0,1,1,0,1,0.012282485767009538,-0.8283712039324784
0,0,0,0,1,0,1,0,0,1,0,0,-0.5881136618176162,-0.18090649205925916
1,0,0,1,1,1,1,0,1,0,0,0,0.13805961258542052,-1.025143082002181
0,0,0,0,1,0,1,0,1,0,0,0,0.31651244540126244,0.5986050158505938
1,0,0,0,0,1,1,0,1,1,0,1,-1.820297181297803,-0.09667992277892538
0,1,0,0,0,1,1,0,0,1,0,1,0.6541822479204502,-0.5912503769341135
0,0,0,0,0,0,1,0,0,1,0,0,-0.8604291610292443,0.966056109790205
0,0,0,1,0,1,1,0,0,1,0,1,-2.7195492414160154,0.5752883505546114
0,0,0,0,0,0,0,0,0,0,0,1,1.4374381103652614,-1.3278004131444783
0,1,0,0,0,1,1,0,1,1,0,1,1.7989481646528291,0.40677839172741115
0,1,0,0,1,1,1,0,0,1,0,0,0.6666358057153432,-1.2061723237181698
0,0,0,0,0,1,1,0,1,1,0,1,0.7693305672737427,0.567002299902267
0,0,0,0,0,0,1,0,1,0,0,0,-0.23165210744954376,0.7138752033177288
0,0,0,0,1,1,1,0,1,1,0,1,-1.537318519097087,0.47843332245529313
0,0,0,0,0,1,0,0,0,0,0,0,0.10824916539573354,0.9970074725827186
0,0,0,0,0,0,0,0,0,0,0,1,-0.6210967359629248,1.5540078933758792
0,0,0,0,0,1,1,0,1,0,0,0,-0.951288184649399,0.21334347526360775
0,0,0,0,0,0,1,0,0,1,0,1,1.150437195832094,-0.9887806725812283
0,0,0,0,1,0,1,0,0,1,0,1,-0.1335944783835991,1.0021204972801783
0,0,0,0,1,1,1,0,1,1,0,1,-2.0304391885472284,-0.898436176566254
0,0,0,0,0,1,1,0,1,1,0,1,-1.3597156467651572,-0.7093452370124411
0,1,0,0,1,1,1,0,1,1,0,1,-1.0554931210402503,0.8101934948632422
0,0,0,0,0,0,1,0,1,1,0,0,0.709038116199466,-1.1166892596707114
0,0,0,1,0,1,1,0,1,1,0,1,0.10755933964832651,-0.28454552032686947
1,0,0,0,0,1,1,0,1,1,0,1,0.14081594934193406,2.339911226597745
0,0,0,0,0,0,1,0,0,1,0,1,0.5785388506633146,-0.950947226327784
0,0,0,0,0,0,1,0,1,1,0,0,-0.7605077175502434,0.017254180467175508
0,0,0,1,0,1,0,0,0,1,0,0,-2.4230653216902898,-0.9176855824177487
0,1,0,1,0,1,1,0,0,1,0,1,-0.7258827371580835,-0.8543851706953027
0,0,1,0,0,1,0,0,1,1,0,0,1.4307209224031106,0.4541824774369558
0,0,0,0,0,1,1,0,1,1,0,1,-1.7236397361626845,-2.4608610218432845
0,0,0,0,0,1,0,0,1,1,0,1,-1.0583311443214132,0.004065682897396505
0,1,0,0,0,0,1,0,1,1,0,0,-0.31632546038631915,-1.3999992114231528
0,0,0,1,0,1,1,0,1,1,0,1,0.6625366590837458,-1.284682415373859
0,0,0,0,1,0,1,0,1,1,0,0,1.1967330713112319,-0.3164343350647111
1,0,0,1,1,0,1,0,1,1,0,1,-0.25899022660235255,0.2565928324312102
0,0,0,0,1,1,1,0,1,1,0,0,-1.1436653805446382,1.2449289688292993
0,0,0,0,0,1,0,0,1,1,0,1,-1.046774687811747,-1.0370193206402611
0,0,0,0,0,1,0,0,0,1,0,1,-0.14719850102947613,0.9985086403059692
0,1,0,0,1,1,1,0,0,0,0,1,0.486007111255351,0.35349702209383427
0,0,0,0,0,1,0,0,0,0,0,0,0.21469227811097713,-0.9262998635335337
0,0,0,0,0,1,1,0,1,1,0,1,-0.1311382045617021,0.08727949340980795
0,0,0,0,0,0,0,0,1,0,0,1,0.3492236002374209,0.28064182197893256
0,0,0,0,1,1,1,0,0,1,0,1,-0.92626532769018,-1.0700730020739342
0,1,0,0,0,0,1,0,1,1,0,1,-0.19994273180499914,0.2659459557851093
0,0,0,0,0,1,1,0,1,0,0,0,-1.0532681735003115,-0.794484098506163
0,0,0,1,1,1,1,0,1,1,0,0,0.1819155406821286,-0.42115366054090037
0,0,0,0,1,0,1,0,0,0,0,1,-1.3790334669108615,0.30419367151361365
0,0,0,0,0,1,1,0,1,1,0,1,-0.21944606904424316,-1.6429673287220885
1,1,0,1,0,0,1,0,1,1,0,0,0.19528754302920082,1.0944937589611454
0,0,0,0,0,1,0,0,1,1,0,1,0.026848845028621122,-0.2961054972982148
0,0,0,0,1,1,1,0,0,1,0,1,-3.747446875501185,-1.8443786241078215
1,0,1,0,1,1,0,0,1,1,0,1,-0.7867943906575211,-0.7121524889206887
0,0,1,0,0,1,1,0,0,1,0,1,-0.8698825557301814,-0.2832042872566507
0,0,1,0,1,0,1,0,1,0,0,1,-1.2619669691210689,0.10013727298382061
0,0,0,0,0,1,0,0,0,1,0,0,-0.8773652994368111,-0.9588644639033259
0,0,0,1,0,1,1,0,1,1,0,1,0.7088000067504912,-1.389041602570712
0,0,0,1,0,1,1,0,0,1,0,0,-0.0755400059775405,1.118100182335933
0,0,0,0,0,0,1,0,0,1,0,0,0.4835516251556202,-0.7919693163160613
0,1,0,0,0,1,0,0,1,1,0,0,0.06098501931877955,0.4055878142475214
0,0,0,0,0,0,1,0,1,1,0,0,-0.4018597006739998,0.15502534957527953
0,0,0,0,0,1,1,0,1,1,0,1,0.4238978734057724,0.12600960237092387
0,0,0,0,0,0,1,0,1,0,0,0,0.5277392609140328,-0.21394570666441687
0,0,0,0,1,1,1,0,1,0,0,1,2.808030296022347,0.05884553254264767
0,0,1,0,1,0,0,0,1,0,0,0,0.19112912379702265,0.7273908964271012
0,0,0,1,1,0,1,0,1,1,0,1,-0.9915687825942481,1.0058625265412178
1,0,0,0,0,1,1,0,0,1,0,1,1.0022416728151529,1.5588095617178381
0,0,1,0,0,1,1,0,1,1,0,0,0.18651685015824243,0.7375552547069171
0,0,0,0,0,1,1,0,0,0,0,1,-0.9434160191307781,-0.19101551223449828
0,0,0,0,1,1,0,0,1,1,0,1,0.656888689822801,0.5450797272600855
0,0,0,0,0,0,1,0,1,0,0,0,1.9435240686240485,-0.2595259164209948
0,1,0,0,0,1,1,0,1,1,0,0,0.3201694365548515,0.27735930526333347
0,0,0,0,0,1,1,0,1,0,0,1,0.8302538912638352,0.836282425692783
0,0,0,0,0,1,1,0,1,1,0,0,-1.0433815119113206,-1.4134696723219278
0,1,0,0,1,1,0,0,0,1,0,0,-1.0102821819858623,-1.4636629929542218
0,0,0,0,1,0,1,0,0,1,0,0,0.9632637393253056,-0.4476317405695046
0,1,0,0,1,0,1,0,1,1,0,0,0.2158126060663149,0.1667356513209115
0,0,0,1,0,1,1,0,1,1,0,1,-1.4616106454272846,0.38140861560521433
0,0,0,0,0,1,1,0,0,1,0,0,-1.4384812247254148,0.3840082476469422
0,0,0,1,1,0,1,0,1,1,0,0,0.6150949284900736,-1.3532228032446878
0,0,0,0,1,0,1,0,1,1,0,0,-1.1587680385577155,-0.9086529582875821
1,0,0,0,0,0,1,0,1,1,0,0,0.4748955733079957,0.0913515754685144
0,0,0,0,0,0,1,0,0,0,0,1,-3.6075049574147617,-0.3934182793215349
0,0,0,0,0,1,1,0,0,1,0,0,1.0482938508531299,0.21964005514505028
0,1,0,0,1,1,1,0,1,1,0,1,0.8029765110220725,1.0231236787767628
0,0,0,0,1,0,1,0,0,1,0,0,0.24951057918590525,0.8470456271938788
0,0,0,0,1,0,1,0,1,1,0,0,0.4078422085353447,-0.535879253990237
1,0,0,0,0,0,0,0,1,1,0,0,0.47908562790655057,1.8096247465721071
1,0,0,0,0,0,1,0,1,1,0,1,-2.019202592597859,0.42795330610420473
0,0,1,0,0,1,1,0,1,1,0,1,-0.3853533403827554,0.1404278218098467
0,0,0,0,0,0,1,0,0,1,0,1,-1.0851448828659582,0.2908328244379233
1,0,0,0,0,1,1,0,1,1,0,1,0.8193747249841703,-0.33897818065079266
0,0,0,0,1,0,1,0,0,0,0,1,0.4164504138917848,-0.10814424450672873
0,0,0,0,0,0,1,0,0,0,0,0,1.2293739002530852,0.9964106291931338
0,0,1,0,0,1,1,0,1,1,0,1,-1.0281292947091132,-1.880161621960333
0,0,0,0,0,1,1,0,1,1,0,0,-0.053329054633227436,-0.6724230746517493
0,0,0,0,0,1,1,0,1,1,0,1,-0.485835661199359,0.8922481134380833
0,0,0,0,0,0,1,0,1,1,0,0,-1.0799575492815259,-1.0437145088258104
0,0,1,0,0,1,1,0,0,1,0,1,0.35656840072822327,0.21146868364316343
0,1,0,0,0,1,1,0,1,1,0,1,-1.25358247309845,-0.8157928895354863
1,1,0,0,0,1,1,0,1,1,0,1,0.5374119717482442,-0.5839352692333885
0,1,0,1,0,1,1,0,1,1,0,0,-0.3701690062329598,-1.7652506292039467
0,1,0,0,1,1,1,0,1,1,0,1,0.6775102187413228,0.06590546651340981
0,0,0,0,0,1,1,0,0,0,0,1,-1.6401849048793598,1.2430840973796642
0,0,0,0,0,1,1,0,0,1,0,1,-1.71590194979339,-0.42424012187891946
0,0,0,1,0,0,1,0,1,1,0,1,0.7496430211863032,1.6381159039052826
0,0,0,0,1,1,1,0,1,1,0,0,-0.2793384690648792,-0.7748154808641919
0,0,0,0,1,0,1,0,1,1,0,1,1.1024973341061242,0.5408888653669965
0,0,1,0,1,0,1,0,0,1,0,1,0.5008352163403845,2.2078796737298854
0,1,0,0,0,1,1,0,1,0,0,1,1.6395447250578417,0.7389424737159952
0,0,0,0,0,0,1,0,0,1,0,0,0.9405432892178986,0.26585023633898625
0,0,0,1,1,1,1,0,1,0,0,1,0.6921057459748468,-1.8387177410849005
0,1,0,0,1,1,1,0,1,0,0,0,-0.111313123215267,-0.4741157474377561
0,0,0,0,0,0,0,0,1,1,0,0,-1.2697670866734423,-0.18108815301322256
